freq,unit,sex,age,isced11,geo,time,value
A,PC,T,Y15-24,TOTAL,LU,2016,24.9
A,PC,T,Y15-24,TOTAL,LU,2017,25.8
A,PC,T,Y15-24,TOTAL,LU,2018,28.4
A,PC,T,Y15-24,TOTAL,LU,2019,28.7
A,PC,T,Y15-24,TOTAL,LU,2020,24.9
A,PC,T,Y15-24,TOTAL,LU,2021,29.4
A,PC,T,Y15-24,TOTAL,LU,2022,27.6
A,PC,T,Y15-24,TOTAL,LU,2023,29.0
A,PC,T,Y15-24,TOTAL,LU,2024,29.3
A,PC,T,Y15-24,TOTAL,LU,2025,27.0
A,PC,T,Y15-24,TOTAL,LV,2010,25.4
A,PC,T,Y15-24,TOTAL,LV,2011,25.8
A,PC,T,Y15-24,TOTAL,LV,2012,28.7
A,PC,T,Y15-24,TOTAL,LV,2013,30.2
A,PC,T,Y15-24,TOTAL,LV,2014,32.5
A,PC,T,Y15-24,TOTAL,LV,2015,34.5
A,PC,T,Y15-24,TOTAL,LV,2016,32.8
A,PC,T,Y15-24,TOTAL,LV,2017,33.0
A,PC,T,Y15-24,TOTAL,LV,2018,33.1
A,PC,T,Y15-24,TOTAL,LV,2019,31.8
A,PC,T,Y15-24,TOTAL,LV,2020,29.6
A,PC,T,Y15-24,TOTAL,LV,2021,27.9
A,PC,T,Y15-24,TOTAL,LV,2022,30.6
A,PC,T,Y15-24,TOTAL,LV,2023,30.6
A,PC,T,Y15-24,TOTAL,LV,2024,29.8
A,PC,T,Y15-24,TOTAL,LV,2025,30.8
A,PC,T,Y15-24,TOTAL,ME,2011,14.7
A,PC,T,Y15-24,TOTAL,ME,2012,15.3
A,PC,T,Y15-24,TOTAL,ME,2013,15.2
A,PC,T,Y15-24,TOTAL,ME,2014,18.8
A,PC,T,Y15-24,TOTAL,ME,2015,18.8
A,PC,T,Y15-24,TOTAL,ME,2016,21.0
A,PC,T,Y15-24,TOTAL,ME,2017,21.3
A,PC,T,Y15-24,TOTAL,ME,2018,23.2
A,PC,T,Y15-24,TOTAL,ME,2019,27.3
A,PC,T,Y15-24,TOTAL,ME,2020,19.8
A,PC,T,Y15-24,TOTAL,MK,2010,15.4
A,PC,T,Y15-24,TOTAL,MK,2011,14.4
A,PC,T,Y15-24,TOTAL,MK,2012,15.5
A,PC,T,Y15-24,TOTAL,MK,2013,16.2
A,PC,T,Y15-24,TOTAL,MK,2014,15.2
A,PC,T,Y15-24,TOTAL,MK,2015,17.3
A,PC,T,Y15-24,TOTAL,MK,2016,16.2
A,PC,T,Y15-24,TOTAL,MK,2017,17.5
A,PC,T,Y15-24,TOTAL,MK,2018,17.4
A,PC,T,Y15-24,TOTAL,MK,2019,20.7
A,PC,T,Y15-24,TOTAL,MK,2020,19.8
A,PC,T,Y15-24,TOTAL,MK,2021,18.8
A,PC,T,Y15-24,TOTAL,MK,2022,19.2
A,PC,T,Y15-24,TOTAL,MK,2023,19.0
A,PC,T,Y15-24,TOTAL,MK,2024,21.4
A,PC,T,Y15-24,TOTAL,MK,2025,22.1
A,PC,T,Y15-24,TOTAL,MT,2010,44.2
A,PC,T,Y15-24,TOTAL,MT,2011,45.0
A,PC,T,Y15-24,TOTAL,MT,2012,44.5
A,PC,T,Y15-24,TOTAL,MT,2013,46.7
A,PC,T,Y15-24,TOTAL,MT,2014,46.7
A,PC,T,Y15-24,TOTAL,MT,2015,45.6
A,PC,T,Y15-24,TOTAL,MT,2016,46.2
A,PC,T,Y15-24,TOTAL,MT,2017,47.3
A,PC,T,Y15-24,TOTAL,MT,2018,49.4
A,PC,T,Y15-24,TOTAL,MT,2019,48.9
A,PC,T,Y15-24,TOTAL,MT,2020,46.8
A,PC,T,Y15-24,TOTAL,MT,2021,47.1
A,PC,T,Y15-24,TOTAL,MT,2022,51.0
A,PC,T,Y15-24,TOTAL,MT,2023,50.4
A,PC,T,Y15-24,TOTAL,MT,2024,50.8
A,PC,T,Y15-24,TOTAL,MT,2025,48.1
A,PC,T,Y15-24,TOTAL,NL,2010,60.7
A,PC,T,Y15-24,TOTAL,NL,2011,61.3
A,PC,T,Y15-24,TOTAL,NL,2012,61.1
A,PC,T,Y15-24,TOTAL,NL,2013,60.1
A,PC,T,Y15-24,TOTAL,NL,2014,58.8
A,PC,T,Y15-24,TOTAL,NL,2015,60.8
A,PC,T,Y15-24,TOTAL,NL,2016,60.8
A,PC,T,Y15-24,TOTAL,NL,2017,62.3
A,PC,T,Y15-24,TOTAL,NL,2018,63.9
A,PC,T,Y15-24,TOTAL,NL,2019,65.3
A,PC,T,Y15-24,TOTAL,NL,2020,62.5
A,PC,T,Y15-24,TOTAL,NL,2021,71.7
A,PC,T,Y15-24,TOTAL,NL,2022,75.5
A,PC,T,Y15-24,TOTAL,NL,2023,76.5
A,PC,T,Y15-24,TOTAL,NL,2024,76.0
A,PC,T,Y15-24,TOTAL,NL,2025,76.0
A,PC,T,Y15-24,TOTAL,NO,2010,51.4
A,PC,T,Y15-24,TOTAL,NO,2011,50.8
A,PC,T,Y15-24,TOTAL,NO,2012,52.2
A,PC,T,Y15-24,TOTAL,NO,2013,51.8
A,PC,T,Y15-24,TOTAL,NO,2014,50.1
A,PC,T,Y15-24,TOTAL,NO,2015,50.4
A,PC,T,Y15-24,TOTAL,NO,2016,48.5
A,PC,T,Y15-24,TOTAL,NO,2017,48.2
A,PC,T,Y15-24,TOTAL,NO,2018,49.1
A,PC,T,Y15-24,TOTAL,NO,2019,50.0
A,PC,T,Y15-24,TOTAL,NO,2020,49.3
A,PC,T,Y15-24,TOTAL,NO,2021,53.4
A,PC,T,Y15-24,TOTAL,NO,2022,57.9
A,PC,T,Y15-24,TOTAL,NO,2023,58.5
A,PC,T,Y15-24,TOTAL,NO,2024,58.1
A,PC,T,Y15-24,TOTAL,NO,2025,58.3
A,PC,T,Y15-24,TOTAL,PL,2010,26.4
A,PC,T,Y15-24,TOTAL,PL,2011,24.9
A,PC,T,Y15-24,TOTAL,PL,2012,24.7
A,PC,T,Y15-24,TOTAL,PL,2013,24.2
A,PC,T,Y15-24,TOTAL,PL,2014,25.8
A,PC,T,Y15-24,TOTAL,PL,2015,26.0
A,PC,T,Y15-24,TOTAL,PL,2016,28.4
A,PC,T,Y15-24,TOTAL,PL,2017,29.6
A,PC,T,Y15-24,TOTAL,PL,2018,31.0
A,PC,T,Y15-24,TOTAL,PL,2019,31.7
A,PC,T,Y15-24,TOTAL,PL,2020,28.5
A,PC,T,Y15-24,TOTAL,PL,2021,27.6
A,PC,T,Y15-24,TOTAL,PL,2022,28.3
A,PC,T,Y15-24,TOTAL,PL,2023,28.7
A,PC,T,Y15-24,TOTAL,PL,2024,28.5
A,PC,T,Y15-24,TOTAL,PL,2025,27.4
A,PC,T,Y15-24,TOTAL,PT,2010,27.9
A,PC,T,Y15-24,TOTAL,PT,2011,26.6
A,PC,T,Y15-24,TOTAL,PT,2012,22.9
A,PC,T,Y15-24,TOTAL,PT,2013,21.5
A,PC,T,Y15-24,TOTAL,PT,2014,22.5
A,PC,T,Y15-24,TOTAL,PT,2015,22.9
A,PC,T,Y15-24,TOTAL,PT,2016,24.1
A,PC,T,Y15-24,TOTAL,PT,2017,26.0
A,PC,T,Y15-24,TOTAL,PT,2018,27.3
A,PC,T,Y15-24,TOTAL,PT,2019,28.0
A,PC,T,Y15-24,TOTAL,PT,2020,23.6
A,PC,T,Y15-24,TOTAL,PT,2021,23.0
A,PC,T,Y15-24,TOTAL,PT,2022,25.4
A,PC,T,Y15-24,TOTAL,PT,2023,28.1
A,PC,T,Y15-24,TOTAL,PT,2024,27.2
A,PC,T,Y15-24,TOTAL,PT,2025,27.9
A,PC,T,Y15-24,TOTAL,RO,2010,24.3
A,PC,T,Y15-24,TOTAL,RO,2011,23.4
A,PC,T,Y15-24,TOTAL,RO,2012,23.7
A,PC,T,Y15-24,TOTAL,RO,2013,22.9
A,PC,T,Y15-24,TOTAL,RO,2014,22.5
A,PC,T,Y15-24,TOTAL,RO,2015,24.5
A,PC,T,Y15-24,TOTAL,RO,2016,22.3
A,PC,T,Y15-24,TOTAL,RO,2017,24.5
A,PC,T,Y15-24,TOTAL,RO,2018,24.7
A,PC,T,Y15-24,TOTAL,RO,2019,24.7
A,PC,T,Y15-24,TOTAL,RO,2020,24.6
A,PC,T,Y15-24,TOTAL,RO,2021,21.2
A,PC,T,Y15-24,TOTAL,RO,2022,19.7
A,PC,T,Y15-24,TOTAL,RO,2023,18.7
A,PC,T,Y15-24,TOTAL,RO,2024,19.2
A,PC,T,Y15-24,TOTAL,RO,2025,17.6
A,PC,T,Y15-24,TOTAL,RS,2010,15.3
A,PC,T,Y15-24,TOTAL,RS,2011,14.0
A,PC,T,Y15-24,TOTAL,RS,2012,14.6
A,PC,T,Y15-24,TOTAL,RS,2013,14.7
A,PC,T,Y15-24,TOTAL,RS,2014,15.1
A,PC,T,Y15-24,TOTAL,RS,2015,16.7
A,PC,T,Y15-24,TOTAL,RS,2016,19.8
A,PC,T,Y15-24,TOTAL,RS,2017,20.9
A,PC,T,Y15-24,TOTAL,RS,2018,21.1
A,PC,T,Y15-24,TOTAL,RS,2019,21.5
A,PC,T,Y15-24,TOTAL,RS,2020,20.8
A,PC,T,Y15-24,TOTAL,RS,2021,24.4
A,PC,T,Y15-24,TOTAL,RS,2022,24.2
A,PC,T,Y15-24,TOTAL,RS,2023,23.9
A,PC,T,Y15-24,TOTAL,RS,2024,24.9
A,PC,T,Y15-24,TOTAL,RS,2025,24.2
A,PC,T,Y15-24,TOTAL,SE,2010,38.8
A,PC,T,Y15-24,TOTAL,SE,2011,40.9
A,PC,T,Y15-24,TOTAL,SE,2012,40.2
A,PC,T,Y15-24,TOTAL,SE,2013,41.7
A,PC,T,Y15-24,TOTAL,SE,2014,42.8
A,PC,T,Y15-24,TOTAL,SE,2015,43.9
A,PC,T,Y15-24,TOTAL,SE,2016,44.5
A,PC,T,Y15-24,TOTAL,SE,2017,44.9
A,PC,T,Y15-24,TOTAL,SE,2018,44.7
A,PC,T,Y15-24,TOTAL,SE,2019,43.9
A,PC,T,Y15-24,TOTAL,SE,2020,39.6
A,PC,T,Y15-24,TOTAL,SE,2021,40.7
A,PC,T,Y15-24,TOTAL,SE,2022,44.5
A,PC,T,Y15-24,TOTAL,SE,2023,44.8
A,PC,T,Y15-24,TOTAL,SE,2024,43.0
A,PC,T,Y15-24,TOTAL,SE,2025,43.3
A,PC,T,Y15-24,TOTAL,SI,2010,34.1
A,PC,T,Y15-24,TOTAL,SI,2011,31.5
A,PC,T,Y15-24,TOTAL,SI,2012,27.3
A,PC,T,Y15-24,TOTAL,SI,2013,26.5
A,PC,T,Y15-24,TOTAL,SI,2014,26.8
A,PC,T,Y15-24,TOTAL,SI,2015,29.6
A,PC,T,Y15-24,TOTAL,SI,2016,28.6
A,PC,T,Y15-24,TOTAL,SI,2017,34.7
A,PC,T,Y15-24,TOTAL,SI,2018,35.2
A,PC,T,Y15-24,TOTAL,SI,2019,33.3
A,PC,T,Y15-24,TOTAL,SI,2020,27.0
A,PC,T,Y15-24,TOTAL,SI,2021,29.5
A,PC,T,Y15-24,TOTAL,SI,2022,32.3
A,PC,T,Y15-24,TOTAL,SI,2023,32.6
A,PC,T,Y15-24,TOTAL,SI,2024,33.0
A,PC,T,Y15-24,TOTAL,SI,2025,31.1
A,PC,T,Y15-24,TOTAL,SK,2010,20.6
A,PC,T,Y15-24,TOTAL,SK,2011,20.0
A,PC,T,Y15-24,TOTAL,SK,2012,20.1
A,PC,T,Y15-24,TOTAL,SK,2013,20.4
A,PC,T,Y15-24,TOTAL,SK,2014,21.8
A,PC,T,Y15-24,TOTAL,SK,2015,23.3
A,PC,T,Y15-24,TOTAL,SK,2016,25.2
A,PC,T,Y15-24,TOTAL,SK,2017,26.9
A,PC,T,Y15-24,TOTAL,SK,2018,27.5
A,PC,T,Y15-24,TOTAL,SK,2019,24.9
A,PC,T,Y15-24,TOTAL,SK,2020,22.7
A,PC,T,Y15-24,TOTAL,SK,2021,20.8
A,PC,T,Y15-24,TOTAL,SK,2022,21.3
A,PC,T,Y15-24,TOTAL,SK,2023,21.7
A,PC,T,Y15-24,TOTAL,SK,2024,21.8
A,PC,T,Y15-24,TOTAL,SK,2025,21.7
A,PC,T,Y15-24,TOTAL,TR,2010,30.0
A,PC,T,Y15-24,TOTAL,TR,2011,32.0
A,PC,T,Y15-24,TOTAL,TR,2012,31.5
A,PC,T,Y15-24,TOTAL,TR,2013,32.2
A,PC,T,Y15-24,TOTAL,TR,2014,33.5
A,PC,T,Y15-24,TOTAL,TR,2015,34.1
A,PC,T,Y15-24,TOTAL,TR,2016,34.1
A,PC,T,Y15-24,TOTAL,TR,2017,34.4
A,PC,T,Y15-24,TOTAL,TR,2018,35.0
A,PC,T,Y15-24,TOTAL,TR,2019,33.1
A,PC,T,Y15-24,TOTAL,TR,2020,29.2
A,PC,T,Y15-24,TOTAL,TR,2021,32.2
A,PC,T,Y15-24,TOTAL,TR,2022,35.3
A,PC,T,Y15-24,TOTAL,TR,2023,37.6
A,PC,T,Y15-24,TOTAL,TR,2024,39.3
A,PC,T,Y15-24,TOTAL,TR,2025,40.3
A,PC,T,Y15-24,TOTAL,UK,2010,46.8
A,PC,T,Y15-24,TOTAL,UK,2011,45.8
A,PC,T,Y15-24,TOTAL,UK,2012,46.2
A,PC,T,Y15-24,TOTAL,UK,2013,46.3
A,PC,T,Y15-24,TOTAL,UK,2014,48.0
A,PC,T,Y15-24,TOTAL,UK,2015,50.0
A,PC,T,Y15-24,TOTAL,UK,2016,50.7
A,PC,T,Y15-24,TOTAL,UK,2017,50.5
A,PC,T,Y15-24,TOTAL,UK,2018,50.6
A,PC,T,Y15-24,TOTAL,UK,2019,50.3
