freq,unit,sex,age,isced11,geo,time,value
A,PC,T,Y15-24,ED3_4,MT,2017,9.5
A,PC,T,Y15-24,ED3_4,MT,2018,7.1
A,PC,T,Y15-24,ED3_4,MT,2019,8.6
A,PC,T,Y15-24,ED3_4,MT,2020,9.1
A,PC,T,Y15-24,ED3_4,MT,2021,9.9
A,PC,T,Y15-24,ED3_4,MT,2022,8.3
A,PC,T,Y15-24,ED3_4,MT,2023,7.5
A,PC,T,Y15-24,ED3_4,MT,2024,9.0
A,PC,T,Y15-24,ED3_4,MT,2025,8.0
A,PC,T,Y15-24,ED3_4,NL,2010,8.5
A,PC,T,Y15-24,ED3_4,NL,2011,7.2
A,PC,T,Y15-24,ED3_4,NL,2012,8.8
A,PC,T,Y15-24,ED3_4,NL,2013,10.2
A,PC,T,Y15-24,ED3_4,NL,2014,9.6
A,PC,T,Y15-24,ED3_4,NL,2015,8.0
A,PC,T,Y15-24,ED3_4,NL,2016,8.0
A,PC,T,Y15-24,ED3_4,NL,2017,6.5
A,PC,T,Y15-24,ED3_4,NL,2018,5.2
A,PC,T,Y15-24,ED3_4,NL,2019,5.0
A,PC,T,Y15-24,ED3_4,NL,2020,7.8
A,PC,T,Y15-24,ED3_4,NL,2021,7.6
A,PC,T,Y15-24,ED3_4,NL,2022,6.2
A,PC,T,Y15-24,ED3_4,NL,2023,6.5
A,PC,T,Y15-24,ED3_4,NL,2024,6.8
A,PC,T,Y15-24,ED3_4,NL,2025,7.2
A,PC,T,Y15-24,ED3_4,NO,2010,6.3
A,PC,T,Y15-24,ED3_4,NO,2011,5.9
A,PC,T,Y15-24,ED3_4,NO,2012,5.8
A,PC,T,Y15-24,ED3_4,NO,2013,5.8
A,PC,T,Y15-24,ED3_4,NO,2014,6.4
A,PC,T,Y15-24,ED3_4,NO,2015,7.6
A,PC,T,Y15-24,ED3_4,NO,2016,8.9
A,PC,T,Y15-24,ED3_4,NO,2017,7.5
A,PC,T,Y15-24,ED3_4,NO,2018,7.4
A,PC,T,Y15-24,ED3_4,NO,2019,7.7
A,PC,T,Y15-24,ED3_4,NO,2020,9.2
A,PC,T,Y15-24,ED3_4,NO,2021,8.9
A,PC,T,Y15-24,ED3_4,NO,2022,7.0
A,PC,T,Y15-24,ED3_4,NO,2023,7.7
A,PC,T,Y15-24,ED3_4,NO,2024,7.6
A,PC,T,Y15-24,ED3_4,NO,2025,8.9
A,PC,T,Y15-24,ED3_4,PL,2010,23.1
A,PC,T,Y15-24,ED3_4,PL,2011,25.4
A,PC,T,Y15-24,ED3_4,PL,2012,26.0
A,PC,T,Y15-24,ED3_4,PL,2013,27.2
A,PC,T,Y15-24,ED3_4,PL,2014,23.9
A,PC,T,Y15-24,ED3_4,PL,2015,20.3
A,PC,T,Y15-24,ED3_4,PL,2016,17.2
A,PC,T,Y15-24,ED3_4,PL,2017,14.5
A,PC,T,Y15-24,ED3_4,PL,2018,11.5
A,PC,T,Y15-24,ED3_4,PL,2019,9.8
A,PC,T,Y15-24,ED3_4,PL,2020,10.6
A,PC,T,Y15-24,ED3_4,PL,2021,11.7
A,PC,T,Y15-24,ED3_4,PL,2022,10.5
A,PC,T,Y15-24,ED3_4,PL,2023,12.0
A,PC,T,Y15-24,ED3_4,PL,2024,11.2
A,PC,T,Y15-24,ED3_4,PL,2025,12.1
A,PC,T,Y15-24,ED3_4,PT,2010,21.5
A,PC,T,Y15-24,ED3_4,PT,2011,27.2
A,PC,T,Y15-24,ED3_4,PT,2012,35.8
A,PC,T,Y15-24,ED3_4,PT,2013,36.3
A,PC,T,Y15-24,ED3_4,PT,2014,31.6
A,PC,T,Y15-24,ED3_4,PT,2015,28.6
A,PC,T,Y15-24,ED3_4,PT,2016,22.7
A,PC,T,Y15-24,ED3_4,PT,2017,20.9
A,PC,T,Y15-24,ED3_4,PT,2018,18.6
A,PC,T,Y15-24,ED3_4,PT,2019,16.2
A,PC,T,Y15-24,ED3_4,PT,2020,20.6
A,PC,T,Y15-24,ED3_4,PT,2021,21.5
A,PC,T,Y15-24,ED3_4,PT,2022,16.8
A,PC,T,Y15-24,ED3_4,PT,2023,18.1
A,PC,T,Y15-24,ED3_4,PT,2024,19.7
A,PC,T,Y15-24,ED3_4,PT,2025,17.0
A,PC,T,Y15-24,ED3_4,RO,2010,24.7
A,PC,T,Y15-24,ED3_4,RO,2011,25.6
A,PC,T,Y15-24,ED3_4,RO,2012,25.0
A,PC,T,Y15-24,ED3_4,RO,2013,25.9
A,PC,T,Y15-24,ED3_4,RO,2014,25.4
A,PC,T,Y15-24,ED3_4,RO,2015,22.4
A,PC,T,Y15-24,ED3_4,RO,2016,21.9
A,PC,T,Y15-24,ED3_4,RO,2017,19.9
A,PC,T,Y15-24,ED3_4,RO,2018,16.8
A,PC,T,Y15-24,ED3_4,RO,2019,16.8
A,PC,T,Y15-24,ED3_4,RO,2020,18.1
A,PC,T,Y15-24,ED3_4,RO,2021,19.4
A,PC,T,Y15-24,ED3_4,RO,2022,22.0
A,PC,T,Y15-24,ED3_4,RO,2023,18.6
A,PC,T,Y15-24,ED3_4,RO,2024,19.5
A,PC,T,Y15-24,ED3_4,RO,2025,22.2
A,PC,T,Y15-24,ED3_4,RS,2010,46.6
A,PC,T,Y15-24,ED3_4,RS,2011,50.7
A,PC,T,Y15-24,ED3_4,RS,2012,50.8
A,PC,T,Y15-24,ED3_4,RS,2013,48.7
A,PC,T,Y15-24,ED3_4,RS,2014,47.9
A,PC,T,Y15-24,ED3_4,RS,2015,43.1
A,PC,T,Y15-24,ED3_4,RS,2016,34.5
A,PC,T,Y15-24,ED3_4,RS,2017,31.6
A,PC,T,Y15-24,ED3_4,RS,2018,28.7
A,PC,T,Y15-24,ED3_4,RS,2019,25.5
A,PC,T,Y15-24,ED3_4,RS,2020,25.5
A,PC,T,Y15-24,ED3_4,RS,2021,25.5
A,PC,T,Y15-24,ED3_4,RS,2022,23.9
A,PC,T,Y15-24,ED3_4,RS,2023,23.4
A,PC,T,Y15-24,ED3_4,RS,2024,21.4
A,PC,T,Y15-24,ED3_4,RS,2025,21.5
A,PC,T,Y15-24,ED3_4,SE,2010,19.4
A,PC,T,Y15-24,ED3_4,SE,2011,17.6
A,PC,T,Y15-24,ED3_4,SE,2012,18.1
A,PC,T,Y15-24,ED3_4,SE,2013,17.7
A,PC,T,Y15-24,ED3_4,SE,2014,17.0
A,PC,T,Y15-24,ED3_4,SE,2015,14.3
A,PC,T,Y15-24,ED3_4,SE,2016,12.6
A,PC,T,Y15-24,ED3_4,SE,2017,11.6
A,PC,T,Y15-24,ED3_4,SE,2018,11.0
A,PC,T,Y15-24,ED3_4,SE,2019,11.8
A,PC,T,Y15-24,ED3_4,SE,2020,16.0
A,PC,T,Y15-24,ED3_4,SE,2021,13.9
A,PC,T,Y15-24,ED3_4,SE,2022,11.4
A,PC,T,Y15-24,ED3_4,SE,2023,11.9
A,PC,T,Y15-24,ED3_4,SE,2024,13.8
A,PC,T,Y15-24,ED3_4,SE,2025,13.9
A,PC,T,Y15-24,ED3_4,SI,2010,12.9
A,PC,T,Y15-24,ED3_4,SI,2011,13.3
A,PC,T,Y15-24,ED3_4,SI,2012,18.6
A,PC,T,Y15-24,ED3_4,SI,2013,20.3
A,PC,T,Y15-24,ED3_4,SI,2014,19.2
A,PC,T,Y15-24,ED3_4,SI,2015,15.7
A,PC,T,Y15-24,ED3_4,SI,2016,13.7
A,PC,T,Y15-24,ED3_4,SI,2017,10.1
A,PC,T,Y15-24,ED3_4,SI,2018,8.2
A,PC,T,Y15-24,ED3_4,SI,2019,7.1
A,PC,T,Y15-24,ED3_4,SI,2020,12.1
A,PC,T,Y15-24,ED3_4,SI,2021,12.3
A,PC,T,Y15-24,ED3_4,SI,2022,9.4
A,PC,T,Y15-24,ED3_4,SI,2023,9.1
A,PC,T,Y15-24,ED3_4,SI,2024,8.9
A,PC,T,Y15-24,ED3_4,SI,2025,11.5
A,PC,T,Y15-24,ED3_4,SK,2010,30.6
A,PC,T,Y15-24,ED3_4,SK,2011,30.9
A,PC,T,Y15-24,ED3_4,SK,2012,31.0
A,PC,T,Y15-24,ED3_4,SK,2013,30.8
A,PC,T,Y15-24,ED3_4,SK,2014,26.4
A,PC,T,Y15-24,ED3_4,SK,2015,22.6
A,PC,T,Y15-24,ED3_4,SK,2016,18.7
A,PC,T,Y15-24,ED3_4,SK,2017,14.3
A,PC,T,Y15-24,ED3_4,SK,2018,10.1
A,PC,T,Y15-24,ED3_4,SK,2019,11.0
A,PC,T,Y15-24,ED3_4,SK,2020,16.0
A,PC,T,Y15-24,ED3_4,SK,2021,16.6
A,PC,T,Y15-24,ED3_4,SK,2022,15.4
A,PC,T,Y15-24,ED3_4,SK,2023,15.4
A,PC,T,Y15-24,ED3_4,SK,2024,13.3
A,PC,T,Y15-24,ED3_4,SK,2025,12.7
A,PC,T,Y15-24,ED3_4,TR,2010,23.2
A,PC,T,Y15-24,ED3_4,TR,2011,19.7
A,PC,T,Y15-24,ED3_4,TR,2012,17.2
A,PC,T,Y15-24,ED3_4,TR,2013,18.5
A,PC,T,Y15-24,ED3_4,TR,2014,19.8
A,PC,T,Y15-24,ED3_4,TR,2015,19.9
A,PC,T,Y15-24,ED3_4,TR,2016,21.7
A,PC,T,Y15-24,ED3_4,TR,2017,22.6
A,PC,T,Y15-24,ED3_4,TR,2018,22.0
A,PC,T,Y15-24,ED3_4,TR,2019,27.9
A,PC,T,Y15-24,ED3_4,TR,2020,26.0
A,PC,T,Y15-24,ED3_4,TR,2021,22.2
A,PC,T,Y15-24,ED3_4,TR,2022,19.7
A,PC,T,Y15-24,ED3_4,TR,2023,18.1
A,PC,T,Y15-24,ED3_4,TR,2024,16.8
A,PC,T,Y15-24,ED3_4,TR,2025,15.4
A,PC,T,Y15-24,ED3_4,UK,2010,17.1
A,PC,T,Y15-24,ED3_4,UK,2011,19.1
A,PC,T,Y15-24,ED3_4,UK,2012,19.0
A,PC,T,Y15-24,ED3_4,UK,2013,18.7
A,PC,T,Y15-24,ED3_4,UK,2014,15.4
A,PC,T,Y15-24,ED3_4,UK,2015,13.6
A,PC,T,Y15-24,ED3_4,UK,2016,11.9
A,PC,T,Y15-24,ED3_4,UK,2017,11.1
A,PC,T,Y15-24,ED3_4,UK,2018,11.0
A,PC,T,Y15-24,ED3_4,UK,2019,9.8
A,PC,T,Y15-24,ED5-8,AT,2014,7.2
A,PC,T,Y15-24,ED5-8,AT,2015,8.0
A,PC,T,Y15-24,ED5-8,AT,2016,6.2
A,PC,T,Y15-24,ED5-8,AT,2017,5.8
A,PC,T,Y15-24,ED5-8,AT,2018,6.9
A,PC,T,Y15-24,ED5-8,AT,2019,5.9
A,PC,T,Y15-24,ED5-8,AT,2020,6.8
A,PC,T,Y15-24,ED5-8,AT,2021,7.8
A,PC,T,Y15-24,ED5-8,AT,2022,6.6
A,PC,T,Y15-24,ED5-8,AT,2023,6.3
A,PC,T,Y15-24,ED5-8,AT,2024,7.6
A,PC,T,Y15-24,ED5-8,AT,2025,9.5
A,PC,T,Y15-24,ED5-8,BA,2021,31.7
A,PC,T,Y15-24,ED5-8,BA,2022,16.6
A,PC,T,Y15-24,ED5-8,BA,2023,26.1
A,PC,T,Y15-24,ED5-8,BA,2024,26.9
A,PC,T,Y15-24,ED5-8,BA,2025,38.2
A,PC,T,Y15-24,ED5-8,BE,2010,13.1
A,PC,T,Y15-24,ED5-8,BE,2011,12.1
A,PC,T,Y15-24,ED5-8,BE,2012,14.0
A,PC,T,Y15-24,ED5-8,BE,2013,18.1
A,PC,T,Y15-24,ED5-8,BE,2014,14.7
A,PC,T,Y15-24,ED5-8,BE,2015,14.7
A,PC,T,Y15-24,ED5-8,BE,2016,15.1
A,PC,T,Y15-24,ED5-8,BE,2017,15.2
A,PC,T,Y15-24,ED5-8,BE,2018,10.6
A,PC,T,Y15-24,ED5-8,BE,2019,9.2
A,PC,T,Y15-24,ED5-8,BE,2020,10.2
A,PC,T,Y15-24,ED5-8,BE,2021,12.9
A,PC,T,Y15-24,ED5-8,BE,2022,10.1
A,PC,T,Y15-24,ED5-8,BE,2023,10.4
A,PC,T,Y15-24,ED5-8,BE,2024,9.5
A,PC,T,Y15-24,ED5-8,BE,2025,10.6
A,PC,T,Y15-24,ED5-8,BG,2011,18.9
A,PC,T,Y15-24,ED5-8,BG,2013,19.0
A,PC,T,Y15-24,ED5-8,BG,2015,17.7
A,PC,T,Y15-24,ED5-8,CH,2010,7.4
A,PC,T,Y15-24,ED5-8,CH,2011,8.0
A,PC,T,Y15-24,ED5-8,CH,2012,7.8
A,PC,T,Y15-24,ED5-8,CH,2013,7.4
A,PC,T,Y15-24,ED5-8,CH,2014,7.2
A,PC,T,Y15-24,ED5-8,CH,2015,9.3
A,PC,T,Y15-24,ED5-8,CH,2016,7.2
A,PC,T,Y15-24,ED5-8,CH,2017,6.3
A,PC,T,Y15-24,ED5-8,CH,2018,7.7
A,PC,T,Y15-24,ED5-8,CH,2019,6.9
A,PC,T,Y15-24,ED5-8,CH,2020,7.3
A,PC,T,Y15-24,ED5-8,CH,2021,6.6
A,PC,T,Y15-24,ED5-8,CH,2022,6.9
A,PC,T,Y15-24,ED5-8,CH,2023,9.6
A,PC,T,Y15-24,ED5-8,CH,2024,7.0
A,PC,T,Y15-24,ED5-8,CH,2025,7.4
A,PC,T,Y15-24,ED5-8,CY,2010,18.0
A,PC,T,Y15-24,ED5-8,CY,2011,25.9
A,PC,T,Y15-24,ED5-8,CY,2012,30.5
A,PC,T,Y15-24,ED5-8,CY,2013,39.3
A,PC,T,Y15-24,ED5-8,CY,2014,34.3
A,PC,T,Y15-24,ED5-8,CY,2015,29.8
A,PC,T,Y15-24,ED5-8,CY,2016,28.9
A,PC,T,Y15-24,ED5-8,CY,2017,24.1
A,PC,T,Y15-24,ED5-8,CY,2018,19.3
A,PC,T,Y15-24,ED5-8,CY,2019,15.5
A,PC,T,Y15-24,ED5-8,CY,2020,16.3
A,PC,T,Y15-24,ED5-8,CY,2021,14.7
A,PC,T,Y15-24,ED5-8,CY,2022,14.5
A,PC,T,Y15-24,ED5-8,CY,2023,14.9
A,PC,T,Y15-24,ED5-8,CY,2024,7.4
A,PC,T,Y15-24,ED5-8,CY,2025,14.2
A,PC,T,Y15-24,ED5-8,CZ,2010,15.1
A,PC,T,Y15-24,ED5-8,CZ,2011,12.4
A,PC,T,Y15-24,ED5-8,CZ,2012,12.6
A,PC,T,Y15-24,ED5-8,CZ,2013,14.5
A,PC,T,Y15-24,ED5-8,CZ,2014,13.3
A,PC,T,Y15-24,ED5-8,CZ,2015,11.8
A,PC,T,Y15-24,ED5-8,CZ,2016,6.3
A,PC,T,Y15-24,ED5-8,CZ,2017,5.7
A,PC,T,Y15-24,ED5-8,CZ,2018,3.9
A,PC,T,Y15-24,ED5-8,CZ,2019,3.9
A,PC,T,Y15-24,ED5-8,CZ,2020,7.3
A,PC,T,Y15-24,ED5-8,CZ,2021,3.9
A,PC,T,Y15-24,ED5-8,CZ,2022,3.8
A,PC,T,Y15-24,ED5-8,CZ,2023,5.7
A,PC,T,Y15-24,ED5-8,CZ,2024,6.5
A,PC,T,Y15-24,ED5-8,DE,2010,6.6
A,PC,T,Y15-24,ED5-8,DE,2011,4.4
A,PC,T,Y15-24,ED5-8,DE,2012,4.4
A,PC,T,Y15-24,ED5-8,DE,2013,3.8
A,PC,T,Y15-24,ED5-8,DE,2014,4.5
A,PC,T,Y15-24,ED5-8,DE,2015,4.4
A,PC,T,Y15-24,ED5-8,DE,2016,3.6
A,PC,T,Y15-24,ED5-8,DE,2017,3.7
A,PC,T,Y15-24,ED5-8,DE,2018,3.7
A,PC,T,Y15-24,ED5-8,DE,2019,3.1
A,PC,T,Y15-24,ED5-8,DE,2021,4.7
A,PC,T,Y15-24,ED5-8,DE,2022,3.8
A,PC,T,Y15-24,ED5-8,DE,2023,3.7
A,PC,T,Y15-24,ED5-8,DE,2024,5.2
A,PC,T,Y15-24,ED5-8,DE,2025,5.7
A,PC,T,Y15-24,ED5-8,DK,2010,16.4
A,PC,T,Y15-24,ED5-8,DK,2011,14.5
A,PC,T,Y15-24,ED5-8,DK,2012,13.9
A,PC,T,Y15-24,ED5-8,DK,2014,14.8
A,PC,T,Y15-24,ED5-8,DK,2015,9.8
A,PC,T,Y15-24,ED5-8,DK,2016,12.5
A,PC,T,Y15-24,ED5-8,DK,2017,11.8
A,PC,T,Y15-24,ED5-8,DK,2018,13.2
A,PC,T,Y15-24,ED5-8,DK,2019,7.8
A,PC,T,Y15-24,ED5-8,DK,2020,9.8
A,PC,T,Y15-24,ED5-8,DK,2021,11.5
A,PC,T,Y15-24,ED5-8,DK,2022,12.1
A,PC,T,Y15-24,ED5-8,DK,2023,10.8
A,PC,T,Y15-24,ED5-8,DK,2024,11.2
A,PC,T,Y15-24,ED5-8,DK,2025,14.2
A,PC,T,Y15-24,ED5-8,EA21,2010,17.6
A,PC,T,Y15-24,ED5-8,EA21,2011,18.3
A,PC,T,Y15-24,ED5-8,EA21,2012,20.1
A,PC,T,Y15-24,ED5-8,EA21,2013,21.2
A,PC,T,Y15-24,ED5-8,EA21,2014,19.3
A,PC,T,Y15-24,ED5-8,EA21,2015,18.7
A,PC,T,Y15-24,ED5-8,EA21,2016,17.0
A,PC,T,Y15-24,ED5-8,EA21,2017,14.5
A,PC,T,Y15-24,ED5-8,EA21,2018,12.9
A,PC,T,Y15-24,ED5-8,EA21,2019,12.2
A,PC,T,Y15-24,ED5-8,EA21,2020,14.9
A,PC,T,Y15-24,ED5-8,EA21,2021,13.8
A,PC,T,Y15-24,ED5-8,EA21,2022,11.4
A,PC,T,Y15-24,ED5-8,EA21,2023,11.8
A,PC,T,Y15-24,ED5-8,EA21,2024,12.3
A,PC,T,Y15-24,ED5-8,EA21,2025,12.9
A,PC,T,Y15-24,ED5-8,EE,2010,19.1
A,PC,T,Y15-24,ED5-8,EE,2011,15.8
A,PC,T,Y15-24,ED5-8,EE,2013,16.4
A,PC,T,Y15-24,ED5-8,EL,2010,42.8
A,PC,T,Y15-24,ED5-8,EL,2011,48.3
A,PC,T,Y15-24,ED5-8,EL,2012,51.8
A,PC,T,Y15-24,ED5-8,EL,2013,48.3
A,PC,T,Y15-24,ED5-8,EL,2014,49.4
A,PC,T,Y15-24,ED5-8,EL,2015,48.8
A,PC,T,Y15-24,ED5-8,EL,2016,46.1
A,PC,T,Y15-24,ED5-8,EL,2017,48.4
A,PC,T,Y15-24,ED5-8,EL,2018,40.7
A,PC,T,Y15-24,ED5-8,EL,2019,37.6
A,PC,T,Y15-24,ED5-8,EL,2020,39.6
A,PC,T,Y15-24,ED5-8,EL,2021,34.0
A,PC,T,Y15-24,ED5-8,EL,2022,27.3
A,PC,T,Y15-24,ED5-8,EL,2023,30.0
A,PC,T,Y15-24,ED5-8,EL,2024,26.7
A,PC,T,Y15-24,ED5-8,EL,2025,22.0
A,PC,T,Y15-24,ED5-8,ES,2010,28.8
A,PC,T,Y15-24,ED5-8,ES,2011,34.6
A,PC,T,Y15-24,ED5-8,ES,2012,39.5
A,PC,T,Y15-24,ED5-8,ES,2013,43.6
A,PC,T,Y15-24,ED5-8,ES,2014,39.4
A,PC,T,Y15-24,ED5-8,ES,2015,35.9
A,PC,T,Y15-24,ED5-8,ES,2016,31.7
A,PC,T,Y15-24,ED5-8,ES,2017,25.9
A,PC,T,Y15-24,ED5-8,ES,2018,21.9
A,PC,T,Y15-24,ED5-8,ES,2019,23.3
A,PC,T,Y15-24,ED5-8,ES,2020,29.0
A,PC,T,Y15-24,ED5-8,ES,2021,24.6
A,PC,T,Y15-24,ED5-8,ES,2022,19.8
A,PC,T,Y15-24,ED5-8,ES,2023,19.8
A,PC,T,Y15-24,ED5-8,ES,2024,19.5
A,PC,T,Y15-24,ED5-8,ES,2025,19.2
A,PC,T,Y15-24,ED5-8,EU27_2020,2010,18.2
A,PC,T,Y15-24,ED5-8,EU27_2020,2011,18.7
A,PC,T,Y15-24,ED5-8,EU27_2020,2012,20.2
A,PC,T,Y15-24,ED5-8,EU27_2020,2013,21.2
A,PC,T,Y15-24,ED5-8,EU27_2020,2014,19.3
A,PC,T,Y15-24,ED5-8,EU27_2020,2015,18.1
A,PC,T,Y15-24,ED5-8,EU27_2020,2016,16.2
A,PC,T,Y15-24,ED5-8,EU27_2020,2017,13.9
A,PC,T,Y15-24,ED5-8,EU27_2020,2018,12.4
A,PC,T,Y15-24,ED5-8,EU27_2020,2019,11.7
A,PC,T,Y15-24,ED5-8,EU27_2020,2020,14.4
A,PC,T,Y15-24,ED5-8,EU27_2020,2021,13.5
A,PC,T,Y15-24,ED5-8,EU27_2020,2022,11.3
A,PC,T,Y15-24,ED5-8,EU27_2020,2023,11.6
A,PC,T,Y15-24,ED5-8,EU27_2020,2024,12.1
A,PC,T,Y15-24,ED5-8,EU27_2020,2025,12.8
A,PC,T,Y15-24,ED5-8,FI,2015,15.0
A,PC,T,Y15-24,ED5-8,FR,2010,13.5
A,PC,T,Y15-24,ED5-8,FR,2011,13.3
A,PC,T,Y15-24,ED5-8,FR,2012,14.5
A,PC,T,Y15-24,ED5-8,FR,2013,15.4
A,PC,T,Y15-24,ED5-8,FR,2014,14.5
A,PC,T,Y15-24,ED5-8,FR,2015,15.9
A,PC,T,Y15-24,ED5-8,FR,2016,15.5
A,PC,T,Y15-24,ED5-8,FR,2017,12.5
A,PC,T,Y15-24,ED5-8,FR,2018,12.0
A,PC,T,Y15-24,ED5-8,FR,2019,11.6
A,PC,T,Y15-24,ED5-8,FR,2020,13.2
A,PC,T,Y15-24,ED5-8,FR,2021,12.6
A,PC,T,Y15-24,ED5-8,FR,2022,11.0
A,PC,T,Y15-24,ED5-8,FR,2023,11.2
A,PC,T,Y15-24,ED5-8,FR,2024,12.6
A,PC,T,Y15-24,ED5-8,FR,2025,13.3
A,PC,T,Y15-24,ED5-8,HR,2010,34.9
A,PC,T,Y15-24,ED5-8,HR,2011,38.6
A,PC,T,Y15-24,ED5-8,HR,2012,39.0
A,PC,T,Y15-24,ED5-8,HR,2013,55.1
A,PC,T,Y15-24,ED5-8,HR,2014,30.9
A,PC,T,Y15-24,ED5-8,HR,2015,28.3
A,PC,T,Y15-24,ED5-8,HR,2016,27.8
A,PC,T,Y15-24,ED5-8,HR,2017,33.7
A,PC,T,Y15-24,ED5-8,HR,2018,27.3
A,PC,T,Y15-24,ED5-8,HR,2019,18.8
A,PC,T,Y15-24,ED5-8,HR,2020,26.0
A,PC,T,Y15-24,ED5-8,HR,2021,22.5
A,PC,T,Y15-24,ED5-8,HR,2022,21.8
A,PC,T,Y15-24,ED5-8,HR,2023,15.4
A,PC,T,Y15-24,ED5-8,HR,2024,19.0
A,PC,T,Y15-24,ED5-8,HR,2025,17.1
A,PC,T,Y15-24,ED5-8,HU,2010,22.0
A,PC,T,Y15-24,ED5-8,HU,2011,19.4
A,PC,T,Y15-24,ED5-8,HU,2012,19.0
A,PC,T,Y15-24,ED5-8,HU,2013,18.1
A,PC,T,Y15-24,ED5-8,HU,2014,16.8
A,PC,T,Y15-24,ED5-8,HU,2015,11.3
A,PC,T,Y15-24,ED5-8,HU,2019,9.5
A,PC,T,Y15-24,ED5-8,HU,2021,11.6
A,PC,T,Y15-24,ED5-8,HU,2023,8.9
A,PC,T,Y15-24,ED5-8,HU,2024,9.3
A,PC,T,Y15-24,ED5-8,HU,2025,11.4
A,PC,T,Y15-24,ED5-8,IE,2010,18.1
A,PC,T,Y15-24,ED5-8,IE,2011,17.3
A,PC,T,Y15-24,ED5-8,IE,2012,17.1
A,PC,T,Y15-24,ED5-8,IE,2013,15.7
A,PC,T,Y15-24,ED5-8,IE,2014,14.4
A,PC,T,Y15-24,ED5-8,IE,2015,11.5
A,PC,T,Y15-24,ED5-8,IE,2016,10.2
A,PC,T,Y15-24,ED5-8,IE,2017,8.9
A,PC,T,Y15-24,ED5-8,IE,2018,7.9
A,PC,T,Y15-24,ED5-8,IE,2019,7.8
A,PC,T,Y15-24,ED5-8,IE,2020,12.3
A,PC,T,Y15-24,ED5-8,IE,2021,11.6
A,PC,T,Y15-24,ED5-8,IE,2022,8.5
A,PC,T,Y15-24,ED5-8,IE,2023,9.2
A,PC,T,Y15-24,ED5-8,IE,2024,8.7
A,PC,T,Y15-24,ED5-8,IE,2025,8.1
A,PC,T,Y15-24,ED5-8,IT,2010,23.1
A,PC,T,Y15-24,ED5-8,IT,2011,26.4
A,PC,T,Y15-24,ED5-8,IT,2012,32.8
A,PC,T,Y15-24,ED5-8,IT,2013,31.3
A,PC,T,Y15-24,ED5-8,IT,2014,34.3
A,PC,T,Y15-24,ED5-8,IT,2015,34.4
A,PC,T,Y15-24,ED5-8,IT,2016,28.5
A,PC,T,Y15-24,ED5-8,IT,2017,27.2
A,PC,T,Y15-24,ED5-8,IT,2018,25.4
A,PC,T,Y15-24,ED5-8,IT,2019,20.1
A,PC,T,Y15-24,ED5-8,IT,2020,26.5
A,PC,T,Y15-24,ED5-8,IT,2021,23.3
A,PC,T,Y15-24,ED5-8,IT,2022,17.0
A,PC,T,Y15-24,ED5-8,IT,2023,19.4
A,PC,T,Y15-24,ED5-8,IT,2024,14.3
A,PC,T,Y15-24,ED5-8,IT,2025,21.0
A,PC,T,Y15-24,ED5-8,LT,2010,26.5
A,PC,T,Y15-24,ED5-8,LT,2011,21.2
A,PC,T,Y15-24,ED5-8,LT,2012,22.9
A,PC,T,Y15-24,ED5-8,LT,2013,19.1
A,PC,T,Y15-24,ED5-8,LT,2014,14.0
A,PC,T,Y15-24,ED5-8,LT,2015,13.7
A,PC,T,Y15-24,ED5-8,LT,2016,8.0
A,PC,T,Y15-24,ED5-8,LT,2017,8.8
A,PC,T,Y15-24,ED5-8,LT,2018,10.9
A,PC,T,Y15-24,ED5-8,LT,2019,6.6
A,PC,T,Y15-24,ED5-8,LT,2020,7.9
A,PC,T,Y15-24,ED5-8,LT,2021,8.6
A,PC,T,Y15-24,ED5-8,LT,2022,9.6
A,PC,T,Y15-24,ED5-8,LT,2023,7.8
A,PC,T,Y15-24,ED5-8,LT,2024,12.4
A,PC,T,Y15-24,ED5-8,LT,2025,6.2
A,PC,T,Y15-24,ED5-8,LU,2021,11.5
A,PC,T,Y15-24,ED5-8,LV,2010,20.7
A,PC,T,Y15-24,ED5-8,LV,2011,14.3
A,PC,T,Y15-24,ED5-8,LV,2012,13.7
A,PC,T,Y15-24,ED5-8,LV,2013,18.5
A,PC,T,Y15-24,ED5-8,LV,2014,15.3
A,PC,T,Y15-24,ED5-8,LV,2015,14.9
A,PC,T,Y15-24,ED5-8,LV,2016,16.2
A,PC,T,Y15-24,ED5-8,LV,2017,17.9
A,PC,T,Y15-24,ED5-8,ME,2013,29.6
A,PC,T,Y15-24,ED5-8,ME,2015,27.9
A,PC,T,Y15-24,ED5-8,ME,2020,41.0
A,PC,T,Y15-24,ED5-8,MK,2010,53.2
A,PC,T,Y15-24,ED5-8,MK,2011,67.3
A,PC,T,Y15-24,ED5-8,MK,2012,61.8
A,PC,T,Y15-24,ED5-8,MK,2013,61.5
A,PC,T,Y15-24,ED5-8,MK,2014,65.5
A,PC,T,Y15-24,ED5-8,MK,2015,54.9
A,PC,T,Y15-24,ED5-8,MK,2016,52.8
A,PC,T,Y15-24,ED5-8,MK,2017,50.4
A,PC,T,Y15-24,ED5-8,MK,2018,47.4
A,PC,T,Y15-24,ED5-8,MK,2019,40.1
A,PC,T,Y15-24,ED5-8,MK,2020,37.3
A,PC,T,Y15-24,ED5-8,MK,2021,32.1
A,PC,T,Y15-24,ED5-8,MK,2022,36.4
A,PC,T,Y15-24,ED5-8,MK,2023,31.2
A,PC,T,Y15-24,ED5-8,MK,2024,28.9
